id,original_title,original_language,genre,budget,revenue,popularity,release_date,runtime,vote_average,vote_count,title
59930,The Inkwell,en,Comedy,0,8880705,0.269661,1994-04-22,110,3.9,5,The Inkwell
10873,Shadow of the Vampire,en,Drama,8000000,8279017,5.93923,2000-05-15,92,6.6,148,Shadow of the Vampire
51588,Prom,en,Comedy,8000000,10130000,11.837067,2011-04-29,104,5.7,134,Prom
23570,The Pallbearer,en,Comedy,8000000,0,2.149469,1996-05-03,97,4.6,30,The Pallbearer
19489,Held Up,en,Comedy,0,0,1.569449,1999-10-08,89,4.9,11,Held Up
14629,Woman on Top,en,Comedy,8000000,0,3.535789,2000-09-22,92,5.5,46,Woman on Top
8293,Howards End,en,Drama,0,25966555,5.897391,1992-03-13,140,6.9,95,Howards End
291270,Anomalisa,en,Animation,8000000,5659286,21.024346,2015-12-30,90,7,459,Anomalisa
44009,Another Year,en,Comedy,8000000,18124262,7.235794,2010-11-05,129,7,97,Another Year
1958,8 femmes,fr,Comedy,8000000,0,8.204829,2002-01-08,111,6.9,196,8 Women
13154,Showdown in Little Tokyo,en,Action,8000000,2275557,8.403859,1991-08-23,79,5.7,95,Showdown in Little Tokyo
26618,Clay Pigeons,en,Comedy,0,0,4.221313,1998-09-25,104,6.3,39,Clay Pigeons
43923,It's Kind of a Funny Story,en,Comedy,8000000,6491240,13.143045,2010-07-06,101,6.9,672,It's Kind of a Funny Story
46138,Made in Dagenham,en,Comedy,7200000,0,6.138802,2010-09-11,113,6.6,94,Made in Dagenham
45791,And When Did You Last See Your Father?,en,Drama,0,92,1.939054,2007-10-05,92,6.9,13,When Did You Last See Your Father?
26306,Prefontaine,en,Drama,8000000,589304,8.717235,1997-01-24,106,6.7,21,Prefontaine
110683,The Wicked Lady,en,Drama,0,0,0.289433,1983-04-21,98,4.3,4,The Wicked Lady
26963,The Secret of Kells,en,Animation,0,0,10.621353,2009-02-09,75,7.3,181,The Secret of Kells
198277,Begin Again,en,Comedy,8000000,63464861,35.735689,2013-09-07,104,7.3,1254,Begin Again
7870,Down in the Valley,en,Drama,8000000,852872,7.433574,2005-05-13,112,5.9,63,Down in the Valley
13072,Brooklyn Rules,en,Drama,8000000,458232,4.090382,2007-04-30,99,5.8,18,Brooklyn Rules
153397,Restless,en,TV Movie,0,0,0.812776,2012-12-07,180,4.9,8,Restless
30141,The Singing Detective,en,Comedy,0,0,6.335881,2003-10-24,109,5.9,41,The Singing Detective
17044,The Land Girls,en,Drama,0,0,1.278092,1998-09-25,111,7,3,The Land Girls
10288,Fido,en,Romance,8000000,426224,5.244518,2006-09-07,91,6.6,135,Fido
12183,The Wendell Baker Story,en,Comedy,0,0,1.265683,2005-08-03,99,5.2,16,The Wendell Baker Story
44147,Wild Target,en,Action,8000000,3453043,10.791954,2010-06-17,98,6.4,215,Wild Target
12192,Pathology,en,Crime,8000000,0,9.782433,2008-04-11,95,5.6,144,Pathology
36597,Wuthering Heights,en,Drama,0,0,4.409263,2009-01-18,142,6.9,37,Wuthering Heights
13197,10th & Wolf,en,Action,8000000,143451,3.942464,2006-02-19,107,6.3,24,10th & Wolf
10913,Dear Wendy,en,Comedy,0,0,2.597665,2005-01-22,105,5.6,33,Dear Wendy
251321,Aloft,en,Drama,8000000,53086,6.500835,2014-02-12,112,5.1,41,Aloft
149,アキラ,ja,Science Fiction,8000000,553171,39.338097,1988-07-16,124,7.8,773,Akira
10425,The Death and Life of Bobby Z,en,Drama,22000000,413454,12.893219,2007-07-23,97,5.8,103,The Death and Life of Bobby Z
49081,Maurice Richard,fr,Drama,8000000,2019009,0.983484,2005-10-25,124,6.1,17,The Rocket: The Legend of Rocket Richard
256687,Swelter,en,Action,0,0,2.214925,2014-04-20,96,4.6,21,Swelter
220488,非常幸运,zh,Comedy,0,0,1.86453,2013-09-17,114,4.3,8,My Lucky Star
1544,Imagine Me & You,en,Drama,0,2455831,9.1003520000000009,2005-02-01,93,7,177,Imagine Me & You
374461,Mr. Church,en,Drama,8000000,0,7.828459,2016-09-16,104,7,129,Mr. Church
302,Swimming Pool,en,Thriller,7800000,22441323,11.000654,2003-05-18,102,6.4,153,Swimming Pool
182873,Green Street Hooligans: Underground,en,Action,0,0,5.0005,2013-01-01,90,5.4,33,Green Street Hooligans: Underground
21512,The Blood of Heroes,en,Action,0,882290,6.41678,1989-10-19,100,5.9,31,The Blood of Heroes
389425,Code of Honor,en,Action,8000000,0,2.101718,2016-05-06,106,4.1,16,Code of Honor
403,Driving Miss Daisy,en,Comedy,7500000,145793296,19.585801,1989-12-13,99,7,350,Driving Miss Daisy
29461,Soul Food,en,Comedy,0,0,4.105363,1997-09-26,114,6.6,19,Soul Food
33542,紅番區,cn,Crime,7500000,32392047,17.318839,1995-01-30,91,6.5,240,Rumble in the Bronx
283708,Loin des hommes,fr,Drama,7700000,0,3.363973,2014-08-30,110,6.6,43,Far from Men
9388,Thank You for Smoking,en,Comedy,6500000,24793509,29.01153,2005-09-05,92,7.1,664,Thank You for Smoking
1691,Hostel: Part II,en,Horror,10200000,35619521,20.745052,2007-06-08,93,5.6,453,Hostel: Part II
24684,An Education,en,Drama,7500000,26096852,16.990308,2009-10-29,100,6.8,409,An Education
2610,Shopgirl,en,Comedy,10284523,11588205,4.820166,2005-10-21,104,5.7,75,Shopgirl
11308,The Hotel New Hampshire,en,Comedy,7500000,0,2.226412,1984-03-09,109,5.8,26,The Hotel New Hampshire
11022,Narc,en,Action,6500000,12633747,8.526635,2002-01-14,105,6.8,142,Narc
34341,Men with Brooms,en,Comedy,7500000,4245870,1.369528,2002-09-20,102,4.5,7,Men with Brooms
15365,Witless Protection,en,Action,0,0,1.82184,2008-02-22,97,4,26,Witless Protection
36046,The Work and the Glory,en,Drama,7500000,3347647,0.571663,2004-11-24,110,6.1,7,The Work and the Glory
12569,Extract,en,Comedy,8000000,10848783,14.652342,2009-09-03,92,5.7,192,Extract
24356,Masked and Anonymous,en,Drama,0,0,1.71729,2003-08-08,112,5.2,13,Masked and Anonymous
55903,Betty Fisher et autres histoires,fr,Drama,0,0,0.024186,2001-09-01,103,7,3,Betty Fisher and Other Stories
2577,Code 46,en,Drama,7500000,0,8.859657,2003-09-02,92,6.2,116,Code 46
103903,Outside Bet,en,Comedy,7500000,0,0.086731,2012-04-27,101,5.8,2,Outside Bet
73873,Albert Nobbs,en,Drama,8000000,5634828,7.802245,2011-12-21,113,6.2,132,Albert Nobbs
312113,Black November,en,Drama,12500000,0,1.589693,2012-12-07,95,6.4,4,Black November
14165,Ta Ra Rum Pum,hi,Family,0,0,0.553752,2007-04-27,156,6,13,Ta Ra Rum Pum
2011,Persepolis,fr,Animation,7300000,0,24.281951,2007-05-23,95,7.7,450,Persepolis
45650,The Hole,en,Thriller,0,0,9.983004,2009-09-09,92,5.6,244,The Hole
7735,Die Welle,de,Drama,7500000,19000000,25.281197,2008-03-11,107,7.5,841,The Wave
301365,The Neon Demon,en,Thriller,7000000,1333124,38.150787,2016-06-08,117,6.4,887,The Neon Demon
25941,Harry Brown,en,Thriller,7300000,10329747,16.829837,2009-11-11,103,6.7,348,Harry Brown
29064,The Omega Code,en,Horror,0,2400000,1.288173,1999-10-15,100,4.4,17,The Omega Code
7326,Juno,en,Comedy,7500000,231411584,19.782725,2007-12-05,96,7,2244,Juno
326284,Pound of Flesh,en,Action,7500000,0,4.943588,2015-05-07,104,5.5,63,Pound of Flesh
681,Diamonds Are Forever,en,Adventure,7200000,116019547,34.634181,1971-12-13,120,6.3,553,Diamonds Are Forever
238,The Godfather,en,Drama,6000000,245066411,143.659698,1972-03-14,175,8.4,5893,The Godfather
535,Flashdance,en,Drama,4000000,92921203,18.422323,1983-04-14,95,6.1,302,Flashdance
19913,(500) Days of Summer,en,Comedy,7500000,60722734,45.610993,2009-07-17,95,7.2,2904,(500) Days of Summer
713,The Piano,en,Drama,7000000,116700000,17.681707,1993-05-19,121,7.1,281,The Piano
77930,Magic Mike,en,Drama,7000000,167221571,35.897151,2012-06-28,110,6.1,1040,Magic Mike
10727,Darkness Falls,en,Thriller,0,0,11.199544,2003-01-24,86,4.9,161,Darkness Falls
253,Live and Let Die,en,Adventure,7000000,161777836,30.465138,1973-07-05,121,6.4,533,Live and Let Die
17908,My Dog Skip,en,Comedy,7000000,0,5.675535,2000-01-14,95,6.5,69,My Dog Skip
8390,"Definitely, Maybe",en,Comedy,0,55447968,29.173266,2008-02-08,112,6.7,620,"Definitely, Maybe"
57119,Jumping the Broom,en,Comedy,6600000,37710610,4.492455,2011-05-06,112,6,56,Jumping the Broom
3291,"Good Night, and Good Luck.",en,Drama,7000000,54600000,17.717681,2005-09-16,93,6.8,273,"Good Night, and Good Luck."
398,Capote,en,Crime,7000000,49084830,17.434862,2005-09-30,114,6.8,384,Capote
8068,Desperado,en,Thriller,7000000,25405445,25.511217,1995-08-25,104,6.8,881,Desperado
10803,Logan's Run,en,Adventure,9000000,25000000,12.268143,1976-06-23,119,6.6,269,Logan's Run
682,The Man with the Golden Gun,en,Adventure,7000000,97572000,30.214716,1974-12-01,125,6.3,524,The Man with the Golden Gun
10117,Action Jackson,en,Action,7000000,20256975,6.872784,1988-02-12,96,4.9,50,Action Jackson
9392,The Descent,en,Adventure,0,0,23.413188,2005-07-08,99,6.8,1005,The Descent
24977,Michael Jordan to the Max,en,Documentary,0,21268532,1.830306,2000-05-05,46,7.5,10,Michael Jordan to the Max
79316,Devil's Due,en,Horror,7000000,36433975,14.741589,2014-01-08,89,4.4,216,Devil's Due
2074,Flirting with Disaster,en,Comedy,7000000,14702438,5.500324,1996-03-22,92,6.3,66,Flirting with Disaster
1696,The Devil's Rejects,en,Drama,0,0,16.754452,2005-07-22,107,6.6,322,The Devil's Rejects
308639,Dope,en,Crime,700000,17986781,29.761163,2015-06-19,103,7.2,691,Dope
22314,In Too Deep,en,Drama,7000000,14011454,2.772178,1999-08-25,97,6.2,17,In Too Deep
2662,House of 1000 Corpses,en,Horror,7000000,16829545,19.301432,2003-04-11,89,6,306,House of 1000 Corpses
77156,Alien Zone,en,Horror,0,0,3.72e-4,1978-11-22,90,4,3,Alien Zone
12573,A Serious Man,en,Comedy,7000000,31430334,23.612409,2009-10-02,105,6.6,483,A Serious Man
44718,Get Low,en,Comedy,7500000,0,6.557643,2010-01-22,103,6.5,100,Get Low
11342,Warlock,en,Adventure,7000000,0,9.887662,1989-06-01,103,5.8,95,Warlock
241771,Beyond the Lights,en,Romance,7000000,14618727,8.079046,2014-09-10,116,7,139,Beyond the Lights
34653,A Single Man,en,Drama,7000000,0,21.626288,2009-10-19,101,7.3,463,A Single Man
11051,The Last Temptation of Christ,en,Drama,7000000,8373585,14.672151,1988-08-12,164,7,201,The Last Temptation of Christ
14578,Outside Providence,en,Romance,7000000,7292175,2.627232,1999-08-16,96,5.6,30,Outside Providence
57825,Bride & Prejudice,en,Drama,7000000,0,12.150871,2004-02-11,111,6.5,110,Bride & Prejudice
9555,Rabbit-Proof Fence,en,Adventure,0,0,2.128211,2002-02-04,94,6.8,84,Rabbit-Proof Fence
15581,Who's Your Caddy?,en,Comedy,0,0,2.881239,2007-07-27,93,3.8,18,Who's Your Caddy?
13006,Split Second,en,Thriller,7,5,4.857028,1992-05-01,90,5.7,63,Split Second
16651,The Other Side of Heaven,en,Action,7000000,4720371,2.206097,2001-04-12,113,6.7,14,The Other Side of Heaven
4251,Veer-Zaara,hi,Drama,7000000,29385320,3.721858,2004-11-12,192,7.4,64,Veer-Zaara
12400,Redbelt,en,Drama,7000000,0,5.091253,2008-04-07,99,6.4,76,Redbelt
39053,Cyrus,en,Comedy,7000000,0,15.212569,2010-06-18,91,6.1,133,Cyrus
104896,A Dog Of Flanders,en,Drama,0,0,0.838938,1999-08-27,96,6.4,6,A Dog Of Flanders
14112,Auto Focus,en,Drama,7000000,2062066,7.051521,2002-10-18,104,6.1,56,Auto Focus
12271,Factory Girl,en,Drama,7000000,0,11.400229,2006-12-29,90,6.2,81,Factory Girl
71859,We Need to Talk About Kevin,en,Drama,7000000,6038942,21.276864,2011-09-28,112,7.4,677,We Need to Talk About Kevin
226354,The Christmas Candle,en,Drama,0,0,1.799504,2013-11-22,100,5.8,8,The Christmas Candle
48620,The Mighty Macs,en,Action,7000000,0,2.932784,2009-10-21,102,5,15,The Mighty Macs
33676,Losin' It,en,Comedy,7000000,1246141,2.550045,1983-04-08,100,4.5,31,Losin' It
37080,Mother and Child,en,Drama,7000000,0,5.517597,2009-11-07,125,6.7,46,Mother and Child
25388,March or Die,en,Action,0,0,3.829937,1977-09-08,107,6.2,16,March or Die
11687,Les visiteurs,fr,Fantasy,0,0,8.893676,1993-01-27,107,7.1,420,The Visitors
39210,Somewhere,en,Comedy,8000000,0,9.590373,2010-09-03,98,6,208,Somewhere
30128,I Hope They Serve Beer in Hell,en,Comedy,7000000,1429299,7.155519,2009-09-25,106,5.7,20,I Hope They Serve Beer in Hell
31535,Chairman of the Board,en,Comedy,0,0,0.587276,1998-03-13,95,2.7,13,Chairman of the Board
44835,Hesher,en,Drama,7000000,382946,13.635828,2010-01-22,106,6.7,212,Hesher
192134,Dom Hemingway,en,Comedy,0,523511,10.416332,2013-11-15,93,5.8,212,Dom Hemingway
1956,Gerry,en,Mystery,3500000,0,5.038953,2002-01-12,103,6.2,68,Gerry
24985,The Heart of Me,en,Drama,7000000,0,1.498245,2002-01-01,96,7.7,5,The Heart of Me
306745,Freeheld,en,Romance,7000000,573335,8.184588,2015-10-02,103,7.1,164,Freeheld
47088,The Extra Man,en,Comedy,7000000,453079,2.26778,2010-08-01,108,5.9,29,The Extra Man
110402,Трудно быть богом,ru,Drama,7000000,1310673,3.120016,2013-02-27,170,6.7,41,Hard to Be a God
27004,Ca$h,en,Crime,7000000,46488,8.207425,2010-01-01,108,6,73,Ca$h
15013,Wah-Wah,en,Drama,0,0,2.356244,2005-08-17,120,6.3,8,Wah-Wah
8374,The Boondock Saints,en,Action,6000000,30471,34.917447,1999-01-22,108,7.2,837,The Boondock Saints
277519,Z 風暴,cn,Crime,0,0,0.542814,2014-06-19,92,5.8,5,Z Storm
78381,Twixt,en,Horror,7000000,0,5.060656,2011-09-10,84,5,85,Twixt
164372,Снежная королева,ru,Animation,7000000,12400000,5.33861,2012-10-11,76,5.1,47,The Snow Queen
294512,Alpha and Omega: The Legend of the Saw Tooth Cave,en,Family,0,0,1.874783,2014-07-21,53,6.5,4,Alpha and Omega: The Legend of the Saw Tooth Cave
8879,Pale Rider,en,Romance,0,41410568,14.574995,1985-06-28,115,7,251,Pale Rider
13001,Stargate: The Ark of Truth,en,Adventure,7000000,8900000,8.591387,2008-03-11,97,6.9,140,Stargate: The Ark of Truth
9571,Dazed and Confused,en,Comedy,6900000,7993039,26.181753,1993-09-24,102,7.4,583,Dazed and Confused
13649,High School Musical 2,en,Comedy,0,7000000,21.01755,2007-08-17,104,6.1,843,High School Musical 2
325373,Two Lovers and a Bear,en,Drama,0,0,3.139294,2016-10-02,96,6.8,27,Two Lovers and a Bear
334527,Criminal Activities,en,Thriller,7000000,0,6.665164,2015-11-20,94,5.8,110,Criminal Activities
2211,Aimee & Jaguar,de,Drama,0,0,2.832628,1999-02-10,125,6.3,20,Aimee & Jaguar
13919,The Chumscrubber,en,Comedy,0,0,3.528643,2005-06-08,108,6.7,62,The Chumscrubber
14576,Shade,en,Action,6800000,0,4.665309,2003-05-18,101,6.1,73,Shade
82505,House at the End of the Street,en,Horror,6900000,44287131,25.613197,2012-09-21,101,5.6,555,House at the End of the Street
46738,Incendies,fr,Drama,6800000,7103838,21.285206,2010-09-04,130,7.9,479,Incendies
38970,Ricordati di me,it,Drama,0,0,4.240495,2003-02-11,125,5.8,44,"Remember Me, My Love"
41009,Perrier’s Bounty,en,Action,0,0,3.810943,2009-09-11,88,5.1,24,Perrier’s Bounty
7347,Tropa de Elite,pt,Drama,4000000,0,23.604936,2007-10-12,115,7.8,504,Elite Squad
250546,Annabelle,en,Horror,6500000,255273813,60.225219,2014-10-02,99,5.6,1517,Annabelle
38415,Bran Nue Dae,en,Comedy,7,7,0.050456,2009-08-09,82,5.2,6,Bran Nue Dae
650,Boyz n the Hood,en,Crime,6500000,57504069,17.705671,1991-07-12,112,7.4,364,Boyz n the Hood
16620,La Bamba,en,Drama,6500000,54215416,6.847099,1987-07-24,108,6.8,116,La Bamba
25113,The Four Seasons,en,Comedy,0,0,8.067702,1981-05-22,107,6.3,16,The Four Seasons
11033,Dressed to Kill,en,Horror,6500000,31899000,11.208769,1980-06-25,105,6.8,157,Dressed to Kill
34723,The Adventures of Huck Finn,en,Action,6500000,0,2.163683,1993-04-02,108,6.2,42,The Adventures of Huck Finn
9430,Go,en,Crime,6500000,28451622,11.142389,1999-04-09,98,7,196,Go
8998,Friends with Money,en,Comedy,6500000,13368437,11.885221,2006-09-07,88,5.1,128,Friends with Money
10514,The Andromeda Strain,en,Science Fiction,6500000,12376563,12.524953,1971-03-12,131,7,190,The Andromeda Strain
10496,Bats,en,Horror,0,10,1.537859,1999-10-22,91,4.1,35,Bats
1591,Nirgendwo in Afrika,de,Drama,0,0,3.481517,2001-12-11,140,7,32,Nowhere in Africa
76025,Shame,en,Drama,6500000,17693675,40.688426,2011-10-02,100,7,875,Shame
4836,Layer Cake,en,Drama,6500000,11850214,24.0034,2004-09-30,105,7,559,Layer Cake
14631,The Work and the Glory II: American Zion,en,Drama,6500000,2025032,2.639106,2005-10-21,100,8,6,The Work and the Glory II: American Zion
87499,The East,en,Drama,6500000,2401510,16.574756,2013-05-31,116,6.5,305,The East
18923,A Home at the End of the World,en,Romance,6500000,1548955,5.483531,2004-07-23,96,6.8,45,A Home at the End of the World
26665,Aberdeen,en,Drama,0,0,1.068819,2000-07-05,113,7,6,Aberdeen
28089,The Messenger,en,Drama,6500000,1521261,8.432401,2009-11-13,113,7.1,119,The Messenger
62255,Tracker,en,Action,6500000,0,2.0742950000000002,2010-05-20,102,6,16,Tracker
5708,Control,en,Drama,0,8159508,11.357474,2007-09-26,121,7.5,200,Control
218,The Terminator,en,Action,6400000,78371200,74.234793,1984-10-26,108,7.3,4128,The Terminator
338,"Good bye, Lenin!",de,Comedy,4800000,79384880,11.086001,2003-02-09,121,7.4,586,"Good bye, Lenin!"
21641,The Damned United,en,Drama,10000000,0,13.409125,2009-03-27,97,7.2,152,The Damned United
10925,The Return of the Living Dead,en,Comedy,4000000,14237000,14.961629,1985-05-15,91,7.3,267,The Return of the Living Dead
2293,Mallrats,en,Romance,6000000,2122561,16.139771,1995-10-20,94,6.8,392,Mallrats
621,Grease,en,Romance,6000000,181813770,67.608041,1978-07-07,110,7.2,1581,Grease
792,Platoon,en,Drama,6000000,138530565,49.802914,1986-12-18,120,7.5,1205,Platoon
1777,Fahrenheit 9/11,en,Documentary,6000000,119114517,16.20985,2004-06-25,122,6.8,397,Fahrenheit 9/11
642,Butch Cassidy and the Sundance Kid,en,History,6000000,102308889,24.499996,1969-09-23,110,7.4,650,Butch Cassidy and the Sundance Kid
433,Mary Poppins,en,Comedy,6000000,102272727,59.961523,1964-08-27,139,7.4,1183,Mary Poppins
16619,Ordinary People,en,Drama,6000000,0,12.541983,1980-09-19,124,7.4,145,Ordinary People
1725,West Side Story,en,Crime,6000000,43656822,23.431117,1961-10-18,152,7,389,West Side Story
11977,Caddyshack,en,Comedy,6000000,39846344,15.929648,1980-07-25,98,6.6,365,Caddyshack
20322,The Brothers,en,Comedy,0,0,3.029944,2001-03-23,106,6.5,10,The Brothers
16158,The Wood,en,Comedy,6000000,25059640,5.537646,1999-07-16,106,7.1,34,The Wood
629,The Usual Suspects,en,Drama,6000000,23341568,64.025031,1995-07-19,106,8.1,3254,The Usual Suspects
10160,A Nightmare on Elm Street 5: The Dream Child,en,Horror,8000000,22168359,12.654051,1989-08-11,89,5.5,245,A Nightmare on Elm Street 5: The Dream Child
11452,National Lampoon’s Van Wilder,en,Comedy,5000000,38275483,35.108498,2002-03-29,92,5.9,858,National Lampoon’s Van Wilder
12163,The Wrestler,en,Drama,6000000,44703995,40.196514,2008-09-07,109,7.3,1000,The Wrestler
32275,Duel in the Sun,en,Western,6000000,20400000,7.60445,1946-12-31,144,6.2,37,Duel in the Sun
13785,Best in Show,en,Comedy,0,0,10.982255,2000-09-19,90,6.7,166,Best in Show
1103,Escape from New York,en,Science Fiction,6000000,50244700,24.351305,1981-05-22,99,6.9,703,Escape from New York
36739,School Daze,en,Comedy,0,0,3.159574,1988-02-12,121,6.2,26,School Daze
14144,Daddy Day Camp,en,Comedy,6000000,18197398,12.601677,2007-08-08,89,4.4,91,Daddy Day Camp
10622,一個好人,cn,Crime,12716953,18814720,7.077505,1997-01-31,113,6.3,128,Mr. Nice Guy
13370,A Mighty Wind,en,Comedy,6000000,18750246,4.053017,2003-04-16,91,6.6,74,A Mighty Wind
11191,Mystic Pizza,en,Comedy,0,0,6.379933,1988-10-13,104,5.9,123,Mystic Pizza
10215,Sliding Doors,en,Comedy,6000000,58000000,15.639016,1998-04-23,99,6.5,354,Sliding Doors
25066,Tales from the Hood,en,Crime,6000000,12000000,3.89204,1995-05-24,98,5.4,32,Tales from the Hood
1523,The Last King of Scotland,en,Drama,6000000,48027970,26.286954,2006-09-01,121,7.4,558,The Last King of Scotland
11361,Halloween 5: The Revenge of Michael Myers,en,Horror,5000000,11642254,8.008844,1989-10-12,96,5.2,183,Halloween 5: The Revenge of Michael Myers
92591,Bernie,en,Comedy,5000000,9206470,12.68514,2012-04-27,100,6.5,320,Bernie
57612,Dolphins and Whales: Tribes of the Ocean,en,Documentary,6000000,7518876,0.041651,2008-02-15,42,8,3,Dolphins and Whales: Tribes of the Ocean
12509,Pollock,en,Drama,0,0,8.483531,2000-09-06,122,6.6,91,Pollock
15256,200 Cigarettes,en,Comedy,6000000,6852450,3.561198,1999-02-26,101,6.1,44,200 Cigarettes
83686,The Words,en,Drama,6000000,13231461,14.988746,2012-09-07,96,6.4,379,The Words
80304,Casa De Mi Padre,en,Comedy,0,0,5.754416,2012-03-15,84,5.5,103,Casa De Mi Padre
28053,City Island,en,Drama,6000000,6670712,6.497285,2009-03-06,104,6.9,113,City Island
67913,The Guard,en,Action,6000000,19560274,19.411141,2011-07-07,96,6.8,372,The Guard
13991,College,en,Comedy,7000000,6230276,7.034618,2008-08-28,94,4.8,48,College
1443,The Virgin Suicides,en,Drama,6000000,10409377,26.218912,1999-04-21,97,7.1,817,The Virgin Suicides
8545,Little Voice,en,Comedy,0,0,4.647547,1998-11-05,97,6.6,61,Little Voice
19556,Miss March,en,Comedy,0,0,9.371534,2009-03-13,89,5.4,77,Miss March
231576,Wish I Was Here,en,Drama,5500000,5483299,15.015271,2014-01-18,120,6.4,300,Wish I Was Here
16172,Simply Irresistible,en,Comedy,6000000,4398989,5.696491,1999-02-05,95,5.5,52,Simply Irresistible
13403,Hedwig and the Angry Inch,en,Comedy,0,0,4.25422,2001-07-20,95,7.4,80,Hedwig and the Angry Inch
15797,Only the Strong,en,Action,6000000,3283371,5.411243,1993-08-27,99,6.9,29,Only the Strong
347764,Goddess of Love,en,Mystery,0,0,1.273773,2015-08-31,96,6.2,9,Goddess of Love
13537,Shattered Glass,en,Drama,6000000,2944752,6.27257,2003-11-14,94,6.6,111,Shattered Glass
20794,Novocaine,en,Comedy,6000000,2025238,4.148253,2001-11-23,95,6,44,Novocaine
31064,The Business of Strangers,en,Drama,0,0,1.369649,2001-01-19,84,5.7,19,The Business of Strangers
576,The Wild Bunch,en,Adventure,6244087,638641,14.970654,1969-06-17,145,7.6,259,The Wild Bunch
13990,The Wackness,en,Drama,6000000,2899975,7.161051,2008-07-03,99,6.2,94,The Wackness
11583,The First Great Train Robbery,en,Thriller,6000000,0,12.434688,1979-01-25,110,6.6,74,The First Great Train Robbery
18602,Morvern Callar,en,Drama,0,0,2.507912,2002-01-01,97,7.2,34,Morvern Callar
27549,Beastmaster 2: Through the Portal of Time,en,Action,6000000,869325,1.478505,1991-06-08,107,4.6,17,Beastmaster 2: Through the Portal of Time
59728,The 5th Quarter,en,Drama,6000000,399611,0.215464,2011-03-25,97,4.7,12,The 5th Quarter
10930,La fleur du mal,fr,Drama,0,0,1.229667,2003-02-09,104,5.7,10,The Flower of Evil
32395,The Greatest,en,Drama,6000000,0,6.903186,2009-01-17,99,6.2,34,The Greatest
58882,Snow Flower and the Secret Fan,en,Drama,134005,1332231,2.260315,2011-07-15,104,5.3,22,Snow Flower and the Secret Fan
7547,Come Early Morning,en,Drama,6000000,0,3.427061,2006-01-10,97,5.9,10,Come Early Morning
35944,Lucky Break,en,Action,0,0,0.669169,2001-08-24,107,6.5,11,Lucky Break
42222,Julia,en,Drama,0,0,6.077735,1977-10-02,117,6.3,30,Julia
13827,"Surfer, Dude",en,Comedy,6000000,69497,2.404626,2008-09-05,85,4.7,25,"Surfer, Dude"
44260,Lake of Fire,en,Documentary,0,25,0.475748,2006-09-09,152,8,10,Lake of Fire
9282,11:14,en,Crime,6000000,0,15.048067,2003-05-16,86,6.8,206,11:14
38940,Men of War,en,Action,0,0,1.734764,1994-09-04,103,5.4,29,Men of War
35689,Don McKay,en,Crime,0,0,1.496454,2009-04-24,87,5.4,21,Don McKay
97614,Deadfall,en,Crime,12000000,66351,10.19041,2012-11-08,95,5.6,224,Deadfall
37206,A Shine of Rainbows,en,Drama,6000000,0,12.099486,2009-10-01,101,6.3,14,A Shine of Rainbows
58626,The Hit List,en,Action,6000000,0,4.957014,2011-04-02,90,5.2,73,The Hit List
183894,Emma,en,Romance,0,0,2.135689,2009-10-11,240,7.6,38,Emma
837,Videodrome,en,Horror,5952000,2120439,18.119265,1983-02-04,87,7.1,454,Videodrome
1555,L'Auberge espagnole,fr,Drama,5300000,3897799,13.034602,2002-05-17,122,7,266,The Spanish Apartment
244783,Song One,en,Drama,6000000,32251,6.349218,2014-01-20,86,5.5,87,Song One
16564,Oorlogswinter,nl,Drama,4000000,530048,5.013575,2008-11-17,103,6.8,66,Winter in Wartime
168027,Freaky Deaky,en,Comedy,0,0,4.448353,2012-04-22,90,4.9,18,Freaky Deaky
3482,The Train,en,Action,5800000,6800000,4.49029,1964-09-21,133,7.2,72,The Train
135595,Trade Of Innocents,en,Drama,0,0,2.204138,2012-09-27,91,5.5,12,Trade Of Innocents
8982,ต้มยำกุ้ง,th,Action,6000000,27165581,11.81832,2005-08-11,108,6.8,167,The Protector
89861,Stiff Upper Lips,en,Comedy,0,0,0.356495,1998-06-12,99,10,1,Stiff Upper Lips
455,Bend It Like Beckham,en,Comedy,3500159,76578641,22.054546,2002-04-11,112,6.2,578,Bend It Like Beckham
57022,Sunshine State,en,Drama,0,0,4.245123,2002-06-21,141,6,10,Sunshine State
14351,Crossover,en,Action,5800000,7000000,3.201886,2006-09-01,95,4.2,10,Crossover
147767,Khiladi 786,en,Action,0,126,0.114342,2012-12-07,139,4.7,11,Khiladi 786
10664,[REC]²,es,Thriller,5600000,18469680,22.341462,2009-09-15,85,6.4,489,[REC]²
55567,Standing Ovation,en,Comedy,0,531826,0.305922,2010-07-16,105,3.9,6,Standing Ovation
9277,The Sting,en,Comedy,5500000,159616327,28.500913,1973-12-25,129,7.9,622,The Sting
9443,Chariots of Fire,en,Drama,5500000,58972904,10.439971,1981-05-15,123,6.8,207,Chariots of Fire
16186,Diary of a Mad Black Woman,en,Comedy,0,0,3.784535,2005-02-25,116,6.4,71,Diary of a Mad Black Woman
7863,Shine,en,Drama,0,0,10.396305,1996-01-21,105,7.3,131,Shine
138697,Don Jon,en,Romance,6000000,0,33.296684,2013-07-26,90,5.9,1671,Don Jon
11901,High Plains Drifter,en,Western,5500000,15700000,19.127239,1973-04-19,105,7.4,278,High Plains Drifter
1548,Ghost World,en,Comedy,7000000,0,14.072941,2001-07-20,111,7.1,426,Ghost World
